no.,tb_item_id,name,platform,shop_name,shop_type,month,num,sales(yuan),brand
3,12429464369,【天猫超市】七度空间卫生巾少女系列纯棉超薄棉柔日用245mm*10片,阿里,天猫超市,天猫超市,1707,154046,1155345.0000,SPACE7/七度空间
4,16333627828,【天猫超市】苏菲卫生巾  弹力贴身棉柔纤巧日用护翼型34片 230mm,阿里,天猫超市,天猫超市,1707,51637,1073954.8000,SOFY/苏菲
5,538869556023,【天猫超市】护舒宝欧美进口液体卫生巾量多日用270mm*40片,阿里,天猫超市,天猫超市,1707,10565,775923.4000,whisper/护舒宝
6,12428860408,【天猫超市】七度空间卫生巾少女系列纯棉超薄棉柔夜用338mm*8片,阿里,天猫超市,天猫超市,1707,93724,712300.4000,SPACE7/七度空间
7,525233290859,【天猫超市】花王乐而雅  零触感 超薄量多日用卫生巾25cm16片,阿里,天猫超市,天猫超市,1707,20716,666362.0900,KAO/花王
8,13384488808,【天猫超市】护舒宝卫生巾 云感棉超薄透气日用装240mm16片,阿里,天猫超市,天猫超市,1707,56766,599246.4000,whisper/护舒宝
9,20575107518,【天猫超市】高洁丝日用亲亲棉240mm18片经典系列棉柔丝薄卫生巾,阿里,天猫超市,天猫超市,1707,38554,803195.9600,高洁丝
10,12348043354,【天猫超市】七度空间卫生巾 少女系列纯棉超薄夜用275mm 10片装,阿里,天猫超市,天猫超市,1707,85256,1090454.2100,SPACE7/七度空间
11,15294921497,【天猫超市】苏菲卫生巾  极薄0.1 弹力贴身绵柔日用30片新老包装,阿里,天猫超市,天猫超市,1707,27144,646701.6000,SOFY/苏菲
12,19299035817,【天猫超市】苏菲卫生巾 超熟睡柔棉感夜用 290mm/15片包装更替中-天猫超市-天猫Tmall.com-上天猫，就购了,阿里,天猫超市,天猫超市,1707,40285,582773.1500,SOFY/苏菲
13,18590652132,【天猫超市】苏菲卫生巾  日用口袋魔法零味感超薄24cm18片,阿里,天猫超市,天猫超市,1707,56664,742518.8000,SOFY/苏菲
14,541751229841,【天猫超市】高洁丝夜用放肆睡经典系列棉柔丝薄卫生巾420mm12片,阿里,天猫超市,天猫超市,1707,19164,510321.2100,高洁丝
15,43481563819,Bluetex蓝宝丝德国进口卫生棉条导管式内置卫生巾姨妈棒月经杯,阿里,bluetex旗舰店,天猫,1707,21444,625084.9800,BLUETEX/蓝宝丝
16,531851580743,子初月子纸孕卫生纸巾加长产后产褥期产房刀纸产妇专用竹浆本色纸,阿里,子初旗舰店,天猫,1707,14228,431136.0000,子初
17,12354705318,【天猫超市】七度空间卫生巾 少女系列绢爽超薄日用245mm 10片装,阿里,天猫超市,天猫超市,1707,106101,1093821.9900,SPACE7/七度空间
18,551238125702,libresse轻曲线进口卫生巾超薄瞬吸卫生棉防漏棉柔日用组合装60片,阿里,轻曲线旗舰店,天猫,1707,1,109.0000,Libresse/轻曲线
19,523193945989,子初产妇卫生巾产后专用月子孕妇产褥期产后大号恶露加长3包组合,阿里,子初旗舰店,天猫,1707,9934,456433.6000,子初
20,529840912571,子初产妇卫生巾产后专用夏季产褥期排恶露加长产后卫生巾月子专用,阿里,子初沛熙专卖店,天猫,1707,13544,562887.6000,子初
21,528838824971,【天猫超市】高洁丝日用臻选240mm16片澳洲进口棉超薄卫生巾,阿里,天猫超市,天猫超市,1707,22994,519302.4700,高洁丝
22,39633617488,【天猫超市】高洁丝日用亲亲棉240mm32片经典系列棉柔丝薄卫生巾,阿里,天猫超市,天猫超市,1707,22540,475924.0000,高洁丝
23,528820277297,【天猫超市】苏菲  卫生巾 护翼夜用夜用 超熟睡柔棉感420 15片,阿里,天猫超市,天猫超市,1707,22147,566417.3800,SOFY/苏菲
24,42782053929,护舒宝液体卫生巾极护always未来感日用240mm*18片 进口,阿里,宝洁官方旗舰店,天猫,1707,21,993.9000,whisper/护舒宝
25,553274755870,一元专用链接,阿里,咿呀国际,集市,1707,595808,595808.0000,KAO/花王
26,42321722200,【天猫超市】七度空间卫生巾少女系列棉棉特薄夜用275mm 10片,阿里,天猫超市,天猫超市,1707,9547,139252.6300,SPACE7/七度空间
27,544198428753,丹碧丝tampax内置卫生棉条导管式卫生巾姨妈月经棉棒进口日用夜用,阿里,宝洁官方旗舰店,天猫,1707,10098,590409.6700,Tampax/丹碧丝
28,19852096322,【天猫超市】苏菲卫生巾 护垫  零敏肌155mm 丝薄无香型 48片,阿里,天猫超市,天猫超市,1707,45814,442665.1600,SOFY/苏菲
29,42366464592,【天猫超市】好货二免一七度空间卫生巾少女棉棉特薄日用10片,阿里,天猫超市,天猫超市,1707,27423,390878.5800,SPACE7/七度空间
30,540897200164,子初月子纸产妇专用卫生纸巾长款孕妇卫生纸产房生产产后专用刀纸,阿里,子初淮仁专卖店,天猫,1707,15815,442820.0000,子初
1,12245414328,【天猫超市】苏菲卫生巾  柔棉感超熟睡护翼夜用 8片 420mm,阿里,天猫超市,天猫超市,1708,171227,2541490.3000,SOFY/苏菲
2,12365065884,【天猫超市】花王乐而雅零触感  特薄日用卫生巾22.5cm30片,阿里,天猫超市,天猫超市,1708,53653,1281352.2000,KAO/花王
3,12429464369,【天猫超市】七度空间卫生巾少女系列纯棉超薄棉柔日用245mm*10片,阿里,天猫超市,天猫超市,1708,181351,1360132.5000,SPACE7/七度空间
4,16333627828,【天猫超市】苏菲卫生巾  弹力贴身棉柔纤巧日用护翼型34片 230mm,阿里,天猫超市,天猫超市,1708,51355,1069449.1600,SOFY/苏菲
5,538869556023,【天猫超市】护舒宝欧美进口液体卫生巾量多日用270mm*40片,阿里,天猫超市,天猫超市,1708,13279,1083064.0000,whisper/护舒宝
6,12428860408,【天猫超市】七度空间卫生巾少女系列纯棉超薄棉柔夜用338mm*8片,阿里,天猫超市,天猫超市,1708,151234,1113510.2000,SPACE7/七度空间
7,525233290859,【天猫超市】花王乐而雅  零触感 超薄量多日用卫生巾25cm16片,阿里,天猫超市,天猫超市,1708,26809,924728.1000,KAO/花王
8,13384488808,【天猫超市】护舒宝卫生巾 云感棉超薄透气日用装240mm16片,阿里,天猫超市,天猫超市,1708,85725,898481.8200,whisper/护舒宝
9,20575107518,【天猫超市】高洁丝日用亲亲棉240mm18片经典系列棉柔丝薄卫生巾,阿里,天猫超市,天猫超市,1708,40270,895442.1600,高洁丝
10,12348043354,【天猫超市】七度空间卫生巾 少女系列纯棉超薄夜用275mm 10片装,阿里,天猫超市,天猫超市,1708,40652,402372.5600,SPACE7/七度空间
11,15294921497,【天猫超市】苏菲卫生巾  极薄0.1 弹力贴身绵柔日用30片新老包装,阿里,天猫超市,天猫超市,1708,33081,777479.1100,SOFY/苏菲
12,19299035817,【天猫超市】苏菲卫生巾 超熟睡柔棉感夜用 290mm/15片包装更替中,阿里,天猫超市,天猫超市,1708,52763,747393.5500,SOFY/苏菲
13,18590652132,【天猫超市】苏菲卫生巾  日用口袋魔法零味感超薄24cm18片,阿里,天猫超市,天猫超市,1708,66238,980107.1000,SOFY/苏菲
14,541751229841,【天猫超市】高洁丝夜用放肆睡经典系列棉柔丝薄卫生巾420mm12片,阿里,天猫超市,天猫超市,1708,28527,818663.1800,高洁丝
15,43481563819,Bluetex蓝宝丝德国进口卫生棉条导管式内置卫生巾姨妈棒替月经杯,阿里,bluetex旗舰店,天猫,1708,22983,711500.7000,BLUETEX/蓝宝丝
16,531851580743,子初月子纸孕产妇卫生纸巾产后用品产褥期产房刀纸专用加长竹浆纸,阿里,子初旗舰店,天猫,1708,24517,737798.0000,子初
17,12354705318,【天猫超市】七度空间卫生巾 少女系列绢爽超薄日用245mm 10片装,阿里,天猫超市,天猫超市,1708,22071,174989.2400,SPACE7/七度空间
18,551238125702,libresse轻曲线进口卫生巾70片超薄瞬吸卫生棉防漏棉柔日用组合装,阿里,轻曲线旗舰店,天猫,1708,23215,1970953.5000,Libresse/轻曲线
19,523193945989,子初孕产妇卫生巾产后月子用品产褥期大号专用排恶露加长3包组合,阿里,子初旗舰店,天猫,1708,15238,708351.4000,子初
20,529840912571,子初产妇卫生巾产后专用夏季产褥期排恶露加长产后卫生巾月子专用,阿里,子初沛熙专卖店,天猫,1708,17219,712937.1000,子初
21,528838824971,【天猫超市】高洁丝日用臻选240mm16片澳洲进口棉超薄卫生巾,阿里,天猫超市,天猫超市,1708,28905,630507.5400,高洁丝
22,39633617488,【天猫超市】高洁丝日用亲亲棉240mm32片经典系列棉柔丝薄卫生巾,阿里,天猫超市,天猫超市,1708,31449,664722.1000,高洁丝
23,528820277297,【天猫超市】苏菲  卫生巾 护翼夜用夜用 超熟睡柔棉感420 15片,阿里,天猫超市,天猫超市,1708,20496,558831.6000,SOFY/苏菲
24,42782053929,护舒宝进口always液体卫生巾宝洁日用姨妈巾超薄亲肤透气18片正品,阿里,宝洁官方旗舰店,天猫,1708,28200,1576380.0000,whisper/护舒宝
25,553274755870,一元专用链接,阿里,咿呀国际,集市,1708,296931,296931.0000,KAO/花王
26,42321722200,【天猫超市】七度空间卫生巾少女系列棉棉特薄夜用275mm 10片,阿里,天猫超市,天猫超市,1708,42708,776809.8600,SPACE7/七度空间
27,544198428753,丹碧丝tampax内置卫生棉条导管式卫生巾姨妈月经棉棒进口日用夜用,阿里,宝洁官方旗舰店,天猫,1708,7147,438319.2000,Tampax/丹碧丝
28,19852096322,【天猫超市】苏菲卫生巾 护垫  零敏肌155mm 丝薄无香型 48片,阿里,天猫超市,天猫超市,1708,64110,596512.2600,SOFY/苏菲
29,42366464592,【天猫超市】七度空间卫生巾少女系列棉棉特薄日用245mm*10片,阿里,天猫超市,天猫超市,1708,41049,561929.4800,SPACE7/七度空间
30,540897200164,子初月子纸产妇专用卫生纸巾长款孕妇卫生纸产房生产产后专用刀纸,阿里,子初淮仁专卖店,天猫,1708,24151,656349.5100,子初
1,12245414328,【天猫超市】苏菲卫生巾  柔棉感超熟睡护翼夜用 8片 420mm,阿里,天猫超市,天猫超市,1709,141701,2078581.5000,SOFY/苏菲
2,12365065884,【天猫超市】花王乐而雅零触感  特薄日用卫生巾22.5cm30片,阿里,天猫超市,天猫超市,1709,50097,1192308.6000,KAO/花王
3,12429464369,【天猫超市】七度空间卫生巾少女系列纯棉超薄棉柔日用245mm*10片,阿里,天猫超市,天猫超市,1709,167905,1259287.5000,SPACE7/七度空间
4,16333627828,【天猫超市】苏菲卫生巾  弹力贴身棉柔纤巧日用护翼型34片 230mm,阿里,天猫超市,天猫超市,1709,54292,1134505.6000,SOFY/苏菲
5,538869556023,【天猫超市】护舒宝欧美进口液体卫生巾量多日用270mm*40片,阿里,天猫超市,天猫超市,1709,15749,1245006.3200,whisper/护舒宝
6,12428860408,【天猫超市】七度空间卫生巾少女系列纯棉超薄棉柔夜用338mm*8片,阿里,天猫超市,天猫超市,1709,112588,892583.9000,SPACE7/七度空间
7,525233290859,【天猫超市】花王乐而雅  零触感 超薄量多日用卫生巾25cm16片-天猫超市-天猫Tmall.com-上天猫，就购了-理,阿里,天猫超市,天猫超市,1709,27968,948115.2000,KAO/花王
8,13384488808,【天猫超市】护舒宝卫生巾 云感棉超薄透气日用装240mm16片,阿里,天猫超市,天猫超市,1709,87236,931016.6000,whisper/护舒宝
9,20575107518,【天猫超市】高洁丝日用亲亲棉240mm18片经典棉柔丝薄新老随机发,阿里,天猫超市,天猫超市,1709,27460,605791.4500,高洁丝
10,12348043354,【天猫超市】七度空间卫生巾 少女系列纯棉超薄夜用275mm 10片装,阿里,天猫超市,天猫超市,1709,24223,258439.1400,SPACE7/七度空间
11,15294921497,【天猫超市】苏菲卫生巾  极薄0.1 弹力贴身绵柔日用30片新老包装,阿里,天猫超市,天猫超市,1709,28076,697097.4000,SOFY/苏菲
12,19299035817,【天猫超市】苏菲卫生巾 超熟睡柔棉感夜用 290mm/15片包装更替中,阿里,天猫超市,天猫超市,1709,43755,647500.7000,SOFY/苏菲
13,18590652132,【天猫超市】苏菲卫生巾  日用口袋魔法零味感超薄24cm18片,阿里,天猫超市,天猫超市,1709,32103,480935.6000,SOFY/苏菲
14,541751229841,【天猫超市】高洁丝夜用放肆睡经典系列棉柔丝薄卫生巾420mm12片,阿里,天猫超市,天猫超市,1709,34346,988008.1400,高洁丝
15,43481563819,Bluetex蓝宝丝德国进口卫生棉条导管式内置卫生巾姨妈棒替月经杯,阿里,bluetex旗舰店,天猫,1709,18181,564024.9000,BLUETEX/蓝宝丝
16,531851580743,子初月子纸孕产妇卫生纸巾产后用品产褥期产房刀纸专用加长竹浆纸,阿里,子初旗舰店,天猫,1709,23942,677556.2700,子初
17,12354705318,【天猫超市】七度空间卫生巾 少女系列绢爽超薄日用245mm 10片装,阿里,天猫超市,天猫超市,1709,9001,96451.3600,SPACE7/七度空间
18,551238125702,libresse轻曲线进口卫生巾70片超薄瞬吸卫生棉防漏棉柔日用组合装,阿里,轻曲线旗舰店,天猫,1709,5716,554093.9000,Libresse/轻曲线
19,523193945989,子初孕产妇卫生巾产后月子用品产褥期大号专用排恶露加长3包组合,阿里,子初旗舰店,天猫,1709,16080,731739.5700,子初
20,529840912571,子初产妇卫生巾产后专用夏季产褥期排恶露加长产后卫生巾月子专用,阿里,子初沛熙专卖店,天猫,1709,11701,504579.3600,子初
21,528838824971,【天猫超市】高洁丝日用臻选240mm16片澳洲棉超薄新老随机发货,阿里,天猫超市,天猫超市,1709,31868,719160.8600,高洁丝
22,39633617488,【天猫超市】高洁丝日用亲亲棉240mm32片经典系列棉柔丝薄卫生巾,阿里,天猫超市,天猫超市,1709,25614,567379.6000,高洁丝
23,528820277297,【天猫超市】苏菲  卫生巾 护翼夜用夜用 超熟睡柔棉感420 15片-天猫超市-天猫Tmall.com-上天猫，就购了-,阿里,天猫超市,天猫超市,1709,13716,410262.8400,SOFY/苏菲
24,42782053929,护舒宝进口always液体卫生巾宝洁日用姨妈巾超薄亲肤透气18片正品,阿里,宝洁官方旗舰店,天猫,1709,12742,600398.8000,whisper/护舒宝
25,553274755870,一元专用链接,阿里,咿呀国际,集市,1709,857842,857842.0000,KAO/花王
26,42321722200,【天猫超市】七度空间卫生巾少女系列棉棉特薄夜用275mm 10片,阿里,天猫超市,天猫超市,1709,8998,178645.2000,SPACE7/七度空间
27,544198428753,丹碧丝tampax内置卫生棉条导管式卫生巾姨妈月经棉棒进口日用夜用,阿里,宝洁官方旗舰店,天猫,1709,4927,313167.3000,Tampax/丹碧丝
28,19852096322,【天猫超市】苏菲卫生巾 护垫  零敏肌155mm 丝薄无香型 48片,阿里,天猫超市,天猫超市,1709,38566,381414.9000,SOFY/苏菲
29,42366464592,【天猫超市】七度空间卫生巾少女系列棉棉特薄日用245mm*10片,阿里,天猫超市,天猫超市,1709,36247,533631.0200,SPACE7/七度空间
30,540897200164,子初月子纸产妇专用卫生纸巾长款孕妇卫生纸产房生产产后专用刀纸,阿里,子初淮仁专卖店,天猫,1709,17852,478927.7000,子初
